x,y,apple,barracuda
10,8,0.8200939216521144,1.1799060783478836
10,9,0.8266136068458276,1.1733863931541713
10,10,0.834609941683691,1.1653900583163068
10,11,0.8432756403797799,1.1567243596202201
10,12,0.8530757210021293,1.1469242789978713
10,13,0.8642145628398921,1.1357854371601068
10,14,0.8758364492762909,1.1241635507237084
10,15,0.8878353226896363,1.1121646773103624
10,16,0.9007374546282909,1.0992625453717082
10,17,0.9138201531814047,1.086179846818593
10,18,0.9261267820009857,1.0738732179990151
10,19,0.937241451493581,1.06275854850642
10,20,0.9458541471859769,1.054145852814022
10,21,0.9510765001403042,1.0489234998596952
10,22,0.9521866910892887,1.0478133089107111
10,23,0.9491449144809647,1.0508550855190342
10,24,0.942039690095282,1.0579603099047172
10,25,0.932243932027881,1.0677560679721185
10,26,0.92209290638421,1.0779070936157884
10,27,0.9119505391041836,1.088049460895816
10,28,0.9049791896605477,1.0950208103394512
10,29,0.9022116229466735,1.0977883770533245
10,30,0.9052862138453723,1.0947137861546263
10,31,0.9141328129360141,1.0858671870639836
10,32,0.9279012047901204,1.072098795209878
10,33,0.9451740560377377,1.054825943962262
10,34,0.965641258917463,1.0343587410825361
10,35,0.9863188660478062,1.0136811339521934
10,36,1.0065077773619575,0.9934922226380427
10,37,1.023778180927163,0.9762218190728367
10,38,1.0378132662075883,0.9621867337924112
10,39,1.0469346249937892,0.9530653750062095
10,40,1.0496951601263957,0.950304839873605
10,41,1.0447865805430934,0.9552134194569057
10,42,1.0314031340000436,0.9685968659999568
10,43,1.007710968491062,0.9922890315089377
10,44,0.9730708460861255,1.026929153913875
10,45,0.9282002857736743,1.0717997142263247
10,46,0.8735543747823524,1.1264456252176467
10,47,0.8103191543784397,1.1896808456215595
10,48,0.7416262666005016,1.2583737333994969
10,49,0.6710672157272211,1.3289327842727785
11,0,0.7911564146519992,1.2088435853479997
11,1,0.7974170616209737,1.2025829383790265
11,2,0.80321012868333,1.1967898713166685
11,3,0.807777770427049,1.1922222295729503
11,4,0.8125126481836621,1.1874873518163367
11,5,0.8168905166365004,1.1831094833634994
11,6,0.822237479710588,1.177762520289411
11,7,0.82797758559474,1.1720224144052587
11,8,0.8343426921111039,1.1656573078888948
11,9,0.841462269677124,1.1585377303228745
